X,Y,id,pk_uid,cod_stz,den_uff,cod_gnz,x_stz,y_stz,tip_gnz,gnz,org,origine,indirizzo,comune,provincia,gestore,categoria,cod_sta,data_agg,data_elab,icon_url
10.5078495069644,43.9594160038878,"113","113",RTT0900865SF,DIECIMO-PESCAGLIA,RTT0900865GK,"1621002.713203","4868486.807111","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0205",estrazione da ctr25k,Piazza Stazione 18,Borgo a Mozzano,LU,RFI,bronze,"0100","20190904","20191024",./0.png
10.4703237354071,43.3527307941193,"114","114",RTT0902867SF,VADA,RTT0902867GK,"1619185.63","4801051.01","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Stazione n.1,Rosignano Marittimo,LI,RFI,silver,"0100","20190904","20191024",./0.png
10.5705289823282,43.8341467277561,"115","115",RTT0903426SF,TASSIGNANO-CAPANNORI,RTT0903426GK,"1626296.02","4854666.98","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Stazione n.50,Capannori,LU,RFI,bronze,"0100","20190904","20191024",./0.png
10.5406910276898,42.9964876399106,"116","116",RTT0900405SF,POPULONIA,RTT0900405GK,"1625616.39","4761590.78","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via delle Grotte 15,Piombino,LI,RFI,bronze,"0100","20190904","20191024",./0.png
10.9148365558727,44.0280335918488,"117","117",RTT0901224SF,S.MOMME',RTT0901224GK,"1653478.994832","4876785.38329","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0205",estrazione da ctr25k,Via Valdi e S.Momme 58/60,Pistoia,PT,RFI,bronze,"0100","20190904","20191024",./0.png
11.322622414184,43.9582916646442,"118","118",RTT0901618SF,S.PIERO A SIEVE,RTT0901618GK,"1686377.08","4869879.08","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Scarperia e San Piero,FI,RFI,silver,"0100","20190904","20191024",./0.png
10.9060012085814,43.6943888918181,"119","119",RTT0903305SF,PONTE A ELSA,RTT0903305GK,"1653625.3","4839711.14","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Empoli,FI,RFI,bronze,"0100","20190904","20191024",./0.png
10.438108551543,43.3879016079503,"120","120",RTT0900070SF,ROSIGNANO,RTT0900070GK,"1616507.47","4804911.58","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Rosignano Marittimo,LI,RFI,silver,"0100","20190904","20191024",./0.png
10.193815237915,44.1943992523614,"121","121",RTT0900933SF,MINUCCIANO-PIEVE-CASOLA,RTT0900933GK,"1595429.15","4894174.61","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Minucciano,LU,RFI,bronze,"0100","20190904","20191024",./0.png
9.94815018533231,44.2943961780582,"122","122",RTT0900997SF,VILLAFRANCA-BAGNONE,RTT0900997GK,"1575668.91","4905026.02","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Benedicenti,Villafranca in Lunigiana,MS,RFI,silver,"0100","20190904","20191024",./0.png
10.9070708024493,44.0550201589464,"123","123",RTT0901227SF,PRACCHIA,RTT0901227GK,"1652787.28","4879768.43","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Traversa di Pracchia,Pistoia,PT,RFI,bronze,"0100","20190904","20191024",./0.png
10.6853819797655,43.850796940554,"124","124",RTT0901073SF,MONTECARLO-S.SALVATORE,RTT0901073GK,"1635492.518484","4856698.023809","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Montecarlo,LU,RFI,bronze,"0100","20190904","20191024",./0.png
10.2528816184796,43.8739534930879,"125","125",RTT0900715SF,VIAREGGIO,RTT0900715GK,"1600690.3","4858652.46","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Dante n. 41,Viareggio,LU,RFI,gold,"0100","20190904","20191024",./0.png
10.4071370225014,43.8299703216822,"126","126",RTT0900818SF,NOZZANO,RTT0900818GK,"1613167.23","4853966.7","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Lucca,LU,RFI,bronze,"0100","20190904","20191024",./0.png
10.296675271618,44.1825095051401,"127","127",RTT0902940SF,PIAZZA AL SERCHIO,RTT0902940GK,"1603669.932323","4892978.48452","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione 4,Piazza al Serchio,LU,RFI,silver,"0100","20190904","20191024",./0.png
11.0688524697014,42.8694951579516,"128","128",RTT0900031SF,MONTEPESCALI,RTT0900031GK,"1669017.73","4748412.69","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Lapini n. 2 - Loc. Braccagni,Grosseto,GR,RFI,bronze,"0100","20190904","20191024",./0.png
10.1092650747617,44.1911160361811,"129","129",RTT0900949SF,GRAGNOLA,RTT0900949GK,"1588677.34","4893715.28","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Stazione n.1,Fivizzano,MS,RFI,bronze,"0100","20190904","20191024",./0.png
11.3044924408771,43.8363317167142,"130","130",RTT0901546SF,MIMMOLE,RTT0901546GK,"1685300.362693","4856292.017941","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,,Fiesole,FI,,,"0200","20190904","20191024",./0.png
11.6674028193531,44.1135138883851,"131","131",RTT0903544SF,SAN MARTINO,RTT0903544GK,"1713482.14","4887956.96","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,,Livorno,LI,,,"0200","20190904","20191024",./0.png
10.4442366291014,44.1185827930447,"132","132",RTT0902904SF,FOSCIANDORA-CESERANA,RTT0902904GK,"1615589.2","4886074.5","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Ponte di Ceserana n.10,Fosciandora,LU,RFI,bronze,"0100","20190904","20191024",./0.png
10.6837783259533,43.6573295468656,"133","133",RTT0902887SF,LA ROTTA,RTT0902887GK,"1635800.364496","4835207.501018","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,,Pontedera,PI,,,"0200","20190904","20191024",./0.png
11.2491444392102,42.4504883333908,"134","134",RTT0900083SF,ORBETELLO-MONTE ARGENTARIO,RTT0900083GK,"1684983.392017","4702259.267042","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione 30,Orbetello,GR,RFI,silver,"0100","20190904","20191024",./0.png
11.9091369518489,43.0649650028818,"135","135",RTT0900021SF,MONTALLESE,RTT0900021GK,"1736907.14","4772151.29","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,,Chiusi,SI,,,"0200","20190904","20191024",./0.png
11.3815759809433,43.255868578641,"136","136",RTT0900091SF,ISOLA D'ARBIA,RTT0900091GK,"1693344.763972","4791997.860997","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,,Siena,SI,,,"0200","20190904","20191024",./0.png
11.2831684459697,42.9402473204812,"137","137",RTT0902256SF,CIVITELLA PAGANICO,RTT0902256GK,"1686311.25","4756722.57","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Civitella Paganico,GR,RFI,bronze,"0100","20190904","20191024",./0.png
11.1344181102374,42.6392837674998,"138","138",RTT0903242SF,ALBERESE,RTT0903242GK,"1675020.275091","4722980.992404","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via di Alberese,Magliano in Toscana,GR,,,"0200","20190904","20191024",./0.png
11.752198166171,43.3861526218429,"139","139",RTT0903666SF,ALBERGO,RTT0903719GK,"1722953.191145","4807391.905237","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0700",da integrazione grafi,Via Vecchia Senese,Civitella Val di Chiana,AR,TFT,,"0300","20190904","20191024",./0.png
11.2114135050099,42.5021727809739,"140","140",RTT0900082SF,ALBINIA,RTT0900082GK,"1681730.82807","4707917.151358","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Stazione,Orbetello,GR,RFI,silver,"0100","20190904","20191024",./0.png
10.6727679686457,43.8174405218737,"141","141",RTT0901061SF,ALTOPASCIO,RTT0901061GK,"1634553.550943","4852972.584459","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Regina Elena n.1,Altopascio,LU,RFI,silver,"0100","20190904","20191024",./0.png
11.296263033944,42.414531571988,"142","142",RTT0900084SF,ANSEDONIA,RTT0900084GK,"1688966.362267","4698370.140719","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Strada Provinciale 68,Orbetello,GR,,,"0200","20190904","20191024",./0.png
10.3292158549342,43.4954341310077,"143","143",RTT0900605SF,ANTIGNANO,RTT0900605GK,"1607497.03","4816707.91","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Salute,Livorno,LI,RFI,bronze,"0100","20190904","20191024",./0.png
11.8096241242175,43.6933202128201,"144","144",RTT0900138SF,BIBBIENA,RTT0900138GK,"1726451.64","4841663.56","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Bibbiena,AR,TFT,,"0100","20190904","20191024",./0.png
10.5409015077242,43.2666358025243,"145","145",RTT0900453SF,BIBBONA-CASALE,RTT0900453GK,"1625081.91","4791592.58","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via di Pietra,Bibbona,LI,,,"0200","20190904","20191024",./0.png
11.6022687014827,44.0684180973617,"146","146",RTT0902778SF,BIFORCO,RTT0902778GK,"1708428.144146","4882780.975929","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Cardeto,Marradi,FI,RFI,bronze,"0100","20190904","20191024",./0.png
10.5505254194445,43.244675171985,"147","147",RTT0900448SF,BOLGHERI,RTT0900448GK,"1625908.2","4789168.12","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Marcni 8,Bibbona,LI,RFI,bronze,"0100","20190904","20191024",./0.png
10.7300559129342,43.8807504535927,"148","148",RTT0901138SF,BORGO A BUGGIANO,RTT0901138GK,"1639013.688307","4860099.094211","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Dante 11,Buggiano,PT,RFI,bronze,"0100","20190904","20191024",./0.png
10.5412959853188,43.9772037328001,"149","149",RTT0900872SF,BORGO A MOZZANO,RTT0900872GK,"1623649.27","4870512.07","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Marconi n. 1,Borgo a Mozzano,LU,RFI,bronze,"0100","20190904","20191024",./0.png
11.380283750647,43.9598266797113,"150","150",RTT0900038SF,BORGO S.LORENZO,RTT0900038GK,"1690998.58","4870181.43","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza della Repubblica,Borgo S.Lorenzo,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.3988237859416,43.9537845917364,"151","151",RTT0901659SF,BORGO S.LORENZO-RIMORELLI,RTT0901659GK,"1692505.602307","4869553.401304","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Modigliani,Borgo S.Lorenzo,FI,RFI,bronze,"0100","20190904","20191024",./0.png
10.22984783582,43.9558275982171,"152","152",RTT0900735SF,PIETRASANTA,RTT0900735GK,"1598704.26","4867718.37","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione 1,Pietrasanta,LU,RFI,silver,"0100","20190904","20191024",./0.png
10.5309770892625,42.9248325980913,"153","153",RTT0900016SF,PIOMBINO,RTT0900016GK,"1624969.45","4753618.83","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Nicolini,Piombino,LI,RFI,silver,"0100","20190904","20191024",./0.png
10.5465314936015,42.9297094277293,"154","154",RTT0900014SF,PIOMBINO MARITTIMA,RTT0900014GK,"1626228.91","4754183.63","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazzale Premuda,Piombino,LI,RFI,silver,"0100","20190904","20191024",./0.png
10.3984286011187,43.698532583695,"155","155",RTT0900125SF,PISA AEROPORTO,RTT0900125GK,"1612713.47","4839356.46","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via S. Giusto,Pisa,PI,RFI,silver,"0100","20190904","20191024",./0.png
10.3983486316898,43.7080350571378,"156","156",RTT0900108SF,PISA CENTRALE,RTT0900108GK,"1612689.23","4840411.75","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione 9,Pisa,PI,Centostazioni,platinum,"0100","20190904","20191024",./0.png
10.3878840042498,43.7234123343004,"157","157",RTT0900698SF,PISA S.ROSSORE,RTT0900698GK,"1611817.517836","4842105.47628","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via A. Pisano n. 1,Pisa,PI,RFI,silver,"0100","20190904","20191024",./0.png
10.9146209140819,43.926737615454,"158","158",RTT0900068SF,PISTOIA,RTT0900068GK,"1653722.830909","4865533.857266","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Dante 11,Pistoia,PT,Centostazioni,gold,"0100","20190904","20191024",./0.png
10.9041438194752,43.9336704032705,"159","159",RTT0901207SF,PISTOIA OVEST,RTT0901207GK,"1652864.014091","4866284.440404","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Viale Adua,Pistoia,PT,RFI,bronze,"0100","20190904","20191024",./0.png
10.9013068714836,44.0097428057681,"160","160",RTT0900055SF,PITECCIO,RTT0900055GK,"1652441.59","4874728.68","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Stazione di Piteccio,Pistoia,PT,,,"0200","20190904","20191024",./0.png
11.1494862234538,43.4680888530082,"161","161",RTT0903461SF,POGGIBONSI-S.GIMIGNANO,RTT0903461GK,"1673897.61","4815056.81","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazzale Mazzini n. 22,Poggibonsi,SI,RFI,silver,"0100","20190904","20191024",./0.png
10.350670972,44.148502745243,"162","162",RTT0903229SF,POGGIO-CAREGGINE-VAGLI,RTT0903229GK,"1608047.85","4889270.7","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Camporgiano,LU,RFI,bronze,"0100","20190904","20191024",./0.png
11.6176108434389,43.4805196854118,"163","163",RTT0900237SF,BUCINE,RTT0900237GK,"1711721.86","4817521.68","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Dante,Bucine,AR,RFI,bronze,"0100","20190904","20191024",./0.png
11.4837950711295,43.1362788170669,"164","164",RTT0903324SF,BUONCONVENTO,RTT0903324GK,"1702036.75","4778957.64","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Cassia n. 7,Buonconvento,SI,RFI,bronze,"0100","20190904","20191024",./0.png
10.5321454903508,44.0200309727909,"165","165",RTT0902902SF,CALAVORNO,RTT0902902GK,"1622826.97","4875255.28","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Corso Nazionale,Coreglia Antelminelli,LU,,,"0200","20190904","20191024",./0.png
11.8635416203,43.6147644791941,"166","166",RTT0902012SF,CALBENZANO,RTT0902012GK,"1731098.2","4833087.1","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Localita' Santa Mama,Subbiano,AR,TFT,,"0100","20190904","20191024",./0.png
11.1453411390144,43.8564144354611,"167","167",RTT0902845SF,CALENZANO,RTT0902845GK,"1672447","4858178.35","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Calenzano,FI,RFI,silver,"0100","20190904","20191024",./0.png
10.5637610043841,43.1687343442681,"168","168",RTT0900429SF,CASTAGNETO CARDUCCI-DONORATICO,RTT0900429GK,"1627140.36","4780754.36","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione n.30,Castagneto Carducci,LI,RFI,silver,"0100","20190904","20191024",./0.png
10.9154045216575,44.0123714163552,"169","169",RTT0903021SF,CASTAGNO,RTT0903021GK,"1653564.932843","4875046.803494","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via di Castagno,Pistoia,PT,RFI,bronze,"0100","20190904","20191024",./0.png
10.9679832488124,43.6055637550802,"170","170",RTT0900087SF,CASTELFIORENTINO,RTT0900087GK,"1658854.270056","4829962.341918","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Ridolfi,Castelfiorentino,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.2124007607524,43.4087585728475,"171","171",RTT0903226SF,CASTELLINA IN CHIANTI-MONTERIGGIONI,RTT0903226GK,"1679161.88","4808600.69","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Monteriggioni,SI,RFI,silver,"0100","20190904","20191024",./0.png
10.4956748435842,43.4061792277143,"172","172",RTT0903279SF,CASTELLINA MARITTIMA,RTT0903279GK,"1621133.75","4807023.5","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via di Poggiberna,Castellina Marittima,PI,,,"0200","20190904","20191024",./0.png
11.4849414935137,43.3068853404053,"173","173",RTT0903213SF,CASTELNUOVO BERARDENGA,RTT0903213GK,"1701566.947102","4797908.200117","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione,Asciano,SI,RFI,bronze,"0100","20190904","20191024",./0.png
10.4090625833351,44.1163756451463,"174","174",RTT0900919SF,CASTELNUOVO DI GARFAGNANA,RTT0900919GK,"1612778.89","4885780.56","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione n.10,Castelnuovo di Garfagnana,LU,RFI,silver,"0100","20190904","20191024",./0.png
10.455102427097,44.0900839220141,"175","175",RTT0900902SF,CASTELVECCHIO PASCOLI,RTT0900902GK,"1616514.592909","4882924.354991","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Stazione n.46,Barga,LU,RFI,bronze,"0100","20190904","20191024",./0.png
11.1006319166108,43.7673073819148,"176","176",RTT0903658SF,LASTRA A SIGNA,RTT0903712GK,"1669104.949314","4848189.001346","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0700",da integrazione grafi,Via Stazione,Lastra a Signa,FI,RFI,silver,"0100","20190904","20191024",./0.png
11.2683960719156,43.7863061197223,"177","177",RTT0900065SF,LE CURE,RTT0900065GK,"1682550.619586","4850655.434647","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza delle Cure,Firenze,FI,RFI,bronze,"0100","20190904","20191024",./0.png
11.1735149536963,43.7897847186424,"178","178",RTT0903659SF,LE PIAGGE,RTT0903713GK,"1674905.818156","4850836.944691","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0700",da integrazione grafi,Piazza Cavallotti n. 1,Firenze,FI,RFI,silver,"0100","20190904","20191024",./0.png
10.3366541551435,43.554165027695,"179","179",RTT0903258SF,LIVORNO CENTRALE,RTT0903258GK,"1607993.652762","4823240.325107","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Dante 51,Livorno,LI,Centostazioni,gold,"0100","20190904","20191024",./0.png
10.5061430995071,43.8371898170706,"180","180",RTT0900060SF,LUCCA,RTT0900060GK,"1621113.25","4854908.71","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazzale Ricasoli,Lucca,LU,Centostazioni,gold,"0100","20190904","20191024",./0.png
11.7718764191126,43.2885260801112,"181","181",RTT0900159SF,LUCIGNANO,RTT0900159GK,"1724907.43","4796601.86","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Localita' Fossatone,Lucignano,AR,TFT,,"0100","20190904","20191024",./0.png
11.7316929243888,43.3320814138701,"182","182",RTT0900162SF,MONTE SAN SAVINO,RTT0900162GK,"1721488.91","4801331.86","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Localita' Giardino,Monte San Savino,AR,TFT,,"0100","20190904","20191024",./0.png
11.6192515438518,44.0797666665336,"183","183",RTT0902785SF,MARRADI-PALAZZUOLO SUL SENIO,RTT0902785GK,"1709748.13","4884084.65","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Baccarini n.12,Marradi,FI,RFI,silver,"0100","20190904","20191024",./0.png
10.1360848606786,44.0237439823938,"184","184",RTT0900749SF,MASSA CENTRO,RTT0900749GK,"1591077.25","4875154.08","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza IV Novembre,Massa,MS,Centostazioni,silver,"0100","20190904","20191024",./0.png
10.3461143767342,43.8590166765413,"185","185",RTT0900793SF,MASSAROSA-BOZZANO,RTT0900793GK,"1608208.19","4857111.19","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Stazione 3,Massarosa,LU,RFI,bronze,"0100","20190904","20191024",./0.png
11.785714866164,43.711504992786,"186","186",RTT0903664SF,MEMMENANO,RTT0903722GK,"1724456.851321","4843618.307928","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0700",da integrazione grafi,Via di Memmenano,Poppi,AR,TFT,,"0300","20190904","20191024",./0.png
10.342152159828,43.7642281979018,"187","187",RTT0900707SF,MIGLIARINO PISANO,RTT0900707GK,"1608060.48","4846578.09","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Aurelia,Vecchiano,PI,,,"0200","20190904","20191024",./0.png
11.4380747858446,43.7740661634312,"188","188",RTT0900045SF,PONTASSIEVE,RTT0900045GK,"1696244","4849684.14","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0205",estrazione da ctr25k,Piazza Stazione n. 5,Pontassieve,FI,RFI,silver,"0100","20190904","20191024",./0.png
10.5342440799734,43.908396530511,"189","189",RTT0900854SF,PONTE A MORIANO,RTT0900854GK,"1623225.67","4862859.09","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Lorenzo Viani n. 313,Lucca,LU,RFI,bronze,"0100","20190904","20191024",./0.png
11.7680871152957,43.7301965493013,"190","190",RTT0900131SF,PONTE A POPPI,RTT0900131GK,"1722967.26","4845646.79","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Falterona,Poppi,AR,,,"0200","20190904","20191024",./0.png
11.3961597062363,43.2509311360149,"191","191",RTT0900088SF,PONTE A TRESSA,RTT0900088GK,"1694544.323008","4791483.33981","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Monteroni d'Arbia,SI,RFI,bronze,"0100","20190904","20191024",./0.png
10.742443234988,43.3351053311655,"192","192",RTT0900498SF,PONTE GINORI,RTT0900498GK,"1641280.14398","4799518.008868","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via Camminata,Montecatini V di Cecina,PI,RFI,bronze,"0100","20190904","20191024",./0.png
10.3873122318175,44.1326671117821,"193","193",RTT0900922SF,PONTECOSI,RTT0900922GK,"1611007.933735","4887560.543996","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Fonte,Pieve Fosciana,LU,,,"0200","20190904","20191024",./0.png
10.6288609523666,43.6621540112032,"194","194",RTT0903299SF,PONTEDERA -CASCIANA TERME,RTT0903299GK,"1631361.46","4835654.95","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Unita' d'Italia 18,Pontedera,PI,RFI,silver,"0100","20190904","20191024",./0.png
11.7164907240339,43.4815375882358,"195","195",RTT0900245SF,PONTICINO,RTT0900245GK,"1719715.24","4817891.04","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via ferrovia,Laterina,AR,RFI,bronze,"0100","20190904","20191024",./0.png
9.88767566827982,44.3718258106536,"196","196",RTT0901031SF,PONTREMOLI,RTT0901031GK,"1570751.26","4913572.69","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazzale Bruno Raschi,Pontremoli,MS,RFI,silver,"0100","20190904","20191024",./0.png
11.63633726073,44.0929957308765,"197","197",RTT0902789SF,POPOLANO DI MARRADI,RTT0902789GK,"1711069.131529","4885597.749118","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Marradi,FI,RFI,bronze,"0100","20190904","20191024",./0.png
11.7679934078165,43.7303376272686,"198","198",RTT0903665SF,POPPI,RTT0903720GK,"1722959.18894","4845662.207389","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0700",da integrazione grafi,Viale della Stazione,Poppi,AR,TFT,,"0100","20190904","20191024",./0.png
11.9141198291151,43.3409222822694,"199","199",RTT0900225SF,CASTIGLION FIORENTINO,RTT0900225GK,"1736244.95","4802814.18","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Viale Mazzini,Castiglion Fiorentino,AR,RFI,silver,"0100","20190904","20191024",./0.png
10.4144161899316,43.4046550032422,"200","200",RTT0900562SF,CASTIGLIONCELLO,RTT0900562GK,"1614556.91","4806739.4","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza della Repubblica,Rosignano Marittimo,LI,RFI,silver,"0100","20190904","20191024",./0.png
10.5142265165854,43.310486960374,"201","201",RTT0900011SF,CECINA,RTT0900011GK,"1622828.76","4796423.06","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Via della Stazione,Cecina,LI,RFI,silver,"0100","20190904","20191024",./0.png
11.2770968912036,43.8415700106048,"202","202",RTT0901561SF,CERCINA,RTT0901561GK,"1683081.782058","4856812.82172","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Sesto Fiorentino,Sesto Fiorentino,FI,RFI,bronze,"0100","20190904","20191024",./0.png
10.9493023195078,43.7157746953877,"203","203",RTT0900041SF,EMPOLI,RTT0900041GK,"1657059.01","4842167.52","0400","variazione di sede/sottopasso (SOT_PAS, COD_SED)","0201",estrazione da ctr10k,Piazza Don Minzoni 18,Empoli,FI,RFI,gold,"0100","20190904","20191024",./0.png
